frame_id,doi,title,year,source_dbs,query_ids,screen_status,known_study_id,known_direction,eligibility_status,direction,screening_notes
bib_bc5fcbaa90babcd4,10.1111/j.1442-1984.2000.00047.x,Reproductive biology of a North American subalpine plant: Corydalis caseana A. Gray ssp. brandegei (S. Watson) G. B. Ownbey,2000,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f2012d84baac25cb,10.1111/j.1442-1984.2007.00179.x,Effect of Weigela hortensis (Caprifoliaceae) floral morphology on pollinator behavior,2007,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b48f1ee5d633d547,10.1111/j.1442-9993.2009.01976.x,A test for Allee effects in the self‐incompatible wasp‐pollinated milkweedGomphocarpus physocarpus,2009,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e4c068bb554dbd6b,10.1111/j.1442-9993.2011.02320.x,Differential effects of anthropogenic edges and gaps on the reproduction of a forest‐dwelling plant: The role of plant reproductive effort and nectar robbing by bumblebees,2011,OpenAlex,Q1|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_327195a5c18ad509,10.1111/j.1469-8137.2006.01656.x,Pollination mutualisms in Caryophyllaceae,2006,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e506a892157ee9f6,10.1111/j.1469-8137.2006.01864.x,The evolution of plant–insect mutualisms,2006,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7551e37b18f432e5,10.1111/j.1469-8137.2009.02914.x,Darwin's beautiful contrivances: evolutionary and functional evidence for floral adaptation,2009,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7f8f649207fd20bd,10.1111/j.1469-8137.2011.03785.x,Selective seed abortion induced by nectar robbing in the selfing plant Comastoma pulmonarium,2011,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8d4f6b0f03aad526,10.1111/j.1469-8137.2011.04013.x,Pollinators cause stronger selection than herbivores on floral traits inLobelia cardinalis(Lobeliaceae),2012,OpenAlex,Q3|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2ad9ff3eec4e9c14,10.1111/j.1558-5646.2008.00327.x,THE ROLE OF POLLINATOR SHIFTS IN THE FLORAL DIVERSIFICATION OF IOCHROMA (SOLANACEAE),2008,OpenAlex,Q1|Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_04a30d99bfb1e35b,10.1111/j.1558-5646.2012.01796.x,ADAPTIVE DIVERGENCE IN DARWIN'S RACE: HOW COEVOLUTION CAN GENERATE TRAIT DIVERSITY IN A POLLINATION SYSTEM,2012,OpenAlex,Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bced1e54ef9fa67b,10.1111/j.1574-6941.2011.01286.x,Nectar yeasts of two southern Spanish plants: the roles of immigration and physiological traits in community assembly,2012,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2555e75789b428c2,10.1111/jeb.13657,"Floral trait differentiation inAnacamptis coriophora: Phenotypic selection on scents, but not on colour",2020,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a5dbcc610314374f,10.1111/jeb.13670,Functional implications of the specialized staminal appendages in alpine ginger (Roscoeaspp.: Zingiberaceae),2020,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c1cf17ee7dcd91aa,10.1111/jeb.13781,"Selfing rates vary with floral display, pollinator visitation and plant density in natural populations of Mimulus ringens",2021,OpenAlex,Q3|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_850852b8f8bd6b20,10.1111/jipb.13731,Lethal effects of tea‐oil Camellia on honeybee larvae due to pollen toxicity,2024,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d5e46fde96bfc531,10.1111/jvs.12127,Does competition for pollinators contribute to structuring Erica communities?,2013,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7ed3ff2a1abfd62b,10.1111/nph.12924,When mutualism goes bad: density‐dependent impacts of introduced bees on plant reproduction,2014,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fbacb5d10f1a45ee,10.1111/nph.14809,Nectar‐inhabiting microorganisms influence nectar volatile composition and attractiveness to a generalist pollinator,2017,OpenAlex,Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_72b801eac7681bfe,10.1111/nph.15743,Pollination effectiveness in a generalist plant: adding the genetic component,2019,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_acce9e8f3633e507,10.1111/nph.16119,A century of pollination success revealed by herbarium specimens of seed pods,2019,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b6603be5d9e53621,10.1111/nph.70141,The developmental basis of floral nectary diversity and evolution,2025,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1c0b534b34069cf7,10.1111/nph.70217,Nectar metabolomes contribute to pollination syndromes,2025,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c7deffd66640a569,10.1111/oik.01439,"Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions",2014,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_17920c5222396da0,10.1111/oik.02685,"Nectar robbing: a common phenomenon mainly determined by accessibility constraints, nectar volume and density of energy rewards",2015,OpenAlex,Q5|Q7,KNOWN_DIRECT_CORPUS_MATCH,RojasNossa_Sanchez_Navarro_2016,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_7f1a7835a6c1d573,10.1111/oik.06988,Nectar robbers deter legitimate pollinators by mutilating flowers,2020,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_899d0c041d64ec36,10.1111/oik.2017.v126.i9,Foraging strategy predicts foraging economy in a facultative secondary nectar robber,2017,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_213defb84afa6c6b,10.1111/plb.12080,"The comparative reproductive biology of a tetraploid species, H edychium villosum, and its diploid progenitor H . tenuiflorum( Z ingiberaceae)",2013,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b5f385b825d26ff8,10.1111/plb.12581,"Pollinators shift to nectar robbers when florivory occurs, with effects on reproductive success in Iris bulleyana (Iridaceae)",2017,OpenAlex,Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_30eb0aa7db0e993d,10.1111/plb.12889,"Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plantMitrastemon yamamotoi(Mitrastemonaceae) in southern Japan",2018,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e70c813ee824d8d8,10.1111/plb.13575,Flower orientation and corolla length as reproductive barriers in the pollinator‐driven divergence of Erica shannonea and Erica ampullacea,2023,OpenAlex,Q1|Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_01ed5fa345d782a8,10.1111/plb.13607,"Specialized pollination by cecidomyiid flies and associated floral traits in Vincetoxicum sangyojarniae (Apocynaceae, Asclepiadoideae)",2024,OpenAlex,Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fdb85ad48d4b67fc,10.1111/plb.70142,"Pollinator‐dependence and specialization in three sunbird‐pollinated, fire‐stimulated flowering species",2025,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2a180b752b55c0f3,10.1111/plb.70153,Generalization for both diurnal and nocturnal pollination in the mass‐flowering desert geophyte Nerine laticoma (Amaryllidaceae),2025,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5ba9d690bb2604fb,10.1128/aem.00323-26,Diversity and sources of floral microbial communities,2026,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ccd96cdf8a355722,10.1134/s0013873818080079,"Nesting and Biology of Alastor mocsaryi (Hymenoptera, Vespidae: Eumeninae)",2018,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_54f8d65b9ae5e436,10.1139/cjb-2022-0091,Pollination systems and nectar rewards in four Andean species of Salvia (Lamiaceae),2023,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_08abd55c720f54d8,10.1146/annurev-ecolsys-011720-013401,"The Floral Microbiome: Plant, Pollinator, and Microbial Perspectives",2020,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_df6c28965a3a877d,10.1146/annurev-ento-120220-124357,Chemical Ecology of Floral Resources in Conservation Biological Control,2022,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_55fc8ff2d49bf055,10.1155/2010/201858,Impact of Bee Species and Plant Density on Alfalfa Pollination and Potential for Gene Flow,2010,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_db099e0ab7abf43a,10.1155/2010/536430,Ambient Air Temperature Does Not Predict whether Small or Large Workers Forage in Bumble Bees (Bombus impatiens),2010,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1af162d92dce290a,10.1155/2010/927463,Large Carpenter Bees as Agricultural Pollinators,2010,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_79baa009fe33e473,10.1155/2015/610735,Florivory Modulates the Seed Number‐Seed Weight Relationship in Halenia elliptica (Gentianaceae),2015,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2248662c0ce7d152,10.1155/2018/3904973,Some Unresolved Issues of Measuring the Efficiency of Pollinators: Experimentally Testing and Assessing the Predictive Power of Different Methods,2018,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8eadb4bf0a7b1c93,10.11575/prism/26188,Floral Anthesis Rate and Pollen Limitation in Delphinium glaucum and their Consequences for Female Fitness,2016,OpenAlex,Q3|Q4|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_af89d527672b8647,10.11575/prism/27709,Scaling of Density-Dependent Reproduction in Bee-Pollinated Forbs of Logged Forests,2015,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bc92ecb6ab3c1288,10.11575/prism/38805,"Landscape composition and configuration affect nest founding but not success of bumble bee colonies in agroecosystems in the Lower Mainland of British Columbia, Canada.",2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2b97f71f1cd223a0,10.11575/prism/5440,Genetics and evolution of ultraviolet reflectance in flowers,2018,OpenAlex,Q1|Q3|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_daaebd59aaac48b7,10.11606/t.11.2011.tde-17032011-161557,"Diversidade genética, sistema de reprodução, estrutura genética espacial e fluxo gênico em Tabebuia aurea (Silva Manso) Benth. & Hook. f. ex S. Moore no Cerrado",2011,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1187b53088700fc1,10.11606/t.41.2007.tde-20022008-134933,Densidade de recursos florais em múltiplas escalas espaciais: conseqüências para a interação planta-polinizador e demografia de Abutilon rufinerve (Malvaceae),2007,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a1aa1171887e5dd1,10.11606/t.41.2017.tde-17082017-093329,Estrutura geográfica da interação entre abelhas coletoras de óleo e Krameria Loefl. (Krameriaceae): funcionalidade e integração fenotípica de caracteres florais,2017,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_faf7be66f6557bf0,10.11606/t.59.2020.tde-22122020-123707,Paisagem e redes de polinização: como manter a polinização na Mata Atlântica?,2020,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5090c454fa8e0c75,10.11609/jott.2276.8.5.8777-8787,"Pollination ecology of Clerodendrum inerme (L.) Gaertn. (Lamiaceae) in Coringa mangrove ecosystem, Andhra Pradesh, India",2016,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2e2527d589999889,10.11609/jott.3172.9.10.10757-10770,"Pollination ecology of Rhynchosia cana (Willd.) DC. (Fabaceae), an erect sub-shrub, in peninsular India",2017,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1a82e18803d068fe,10.11609/jott.3201.10.1.11105-11125,On the reproductive ecology of Premna latifolia L. and Premna tomentosa Willd. (Lamiaceae),2018,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_78f11a1c078caf9f,10.11609/jott.5299.14.8.21660-21695,"Checklist of the orchids of Nokrek Biosphere Reserve, Meghalaya, India",2022,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3d6b9dc3b803dfbe,10.11609/jott.7930.14.8.21642-21650,Zoophily and nectar-robbing by sunbirds in Gardenia latifolia Ait. (Rubiaceae),2022,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8b84d59906c9a20f,10.11609/jott.8023.14.10.22001-22007,"Nectar robbing by bees on the flowers of Volkameria inermis (Lamiaceae) in Coringa Wildlife Sanctuary, Andhra Pradesh, India",2022,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_98665deda012888a,10.11609/jott.o2337.1432-6,Floral and reproductive biology of Sarpagandha Rauvolfia serpentina (Gentianales: Apocynaceae) in semi-arid environment of India,2011,OpenAlex,Q1|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cc4c9fdcc288052b,10.11609/jott.zpj.1042.1595-8,"The Hawkmoth, Macroglossum gyrans and its interaction with some plant species at Visakhapatnam",2004,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f620e054a76e49f5,10.1186/s12862-024-02293-4,Functional trait mismatch between native and introduced bee pollinators servicing a global fruit crop,2024,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_886df6d2780c26d5,10.1186/s12862-024-02301-7,Trades-offs between pollinator attraction and florivore defense maximize reproductive success in the self-incompatible Rivea ornata (Convolvulaceae),2024,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_362b4bc68ea730ed,10.1186/s12862-025-02463-y,Habitat factors and traits shape plant-pollinator interactions in a semi-arid landscape,2025,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c06c7e04ff5c66b0,10.1186/s12870-019-1972-y,Sex-differential reproduction success and selection on floral traits in gynodioecious Salvia pratensis,2019,OpenAlex,Q1|Q3|Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2af08f21dd947e59,10.1186/s12870-024-05495-6,Genotypic variation in blueberry flower morphology and nectar reward content affects pollinator attraction in a diverse breeding population,2024,OpenAlex,Q1|Q2|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_523a6492b220b674,10.1186/s12870-024-05867-y,Multiple insect pollination contributes to differential phenotypic selection on floral traits in Stellera chamaejasme,2024,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9a94a000dc88f059,10.1186/s12870-025-06474-1,Pre-pollination isolation by pollinator specificity: settling moth versus hawkmoth pollination in two sympatric Habenaria species (Orchidaceae),2025,OpenAlex,Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b5dba2b8b80afd6e,10.1186/s12898-015-0053-9,BMC Ecology Image Competition 2015: the winning images,2015,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fe98bb97a0625290,10.1186/s12898-016-0090-z,BMC Ecology Image Competition 2016: the winning images,2016,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b4401efcc1c502cc,10.1186/s40657-021-00256-7,The flowerpiercers interactions with a community of high Andean plants,2021,OpenAlex,Q1|Q2|Q3,KNOWN_DIRECT_CORPUS_MATCH,CutaPineda_AriasSosa_Pelayo_2021,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_a43157a5f74fc793,10.1242/jeb.052688,Avoidance of achromatic colours by bees provides a private niche for hummingbirds,2011,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2a1ad093dd329d70,10.1242/jeb.245074,"Nectar feeding beyond the tongue: hummingbirds drink using phase-shifted bill opening, flexible tongue flaps and wringing at the tips",2023,OpenAlex,Q1|Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5512c3009082e387,10.1242/jeb.246156,Nectar cardenolides and floral volatiles mediate a specialized wasp pollination system,2024,OpenAlex,Q3|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5e1d9e73a76beec1,10.12657/denbio.085.0011,Passerine birds supporting cross pollination in Erythrina stricta Roxb.,2021,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_90173a7ea9eb6484,10.1303/aez.2010.101,"Bombus terrestris, pollinator, invasive and pest: An assessment of problems associated with its widespread introductions for commercial purposes",2010,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_32e7371de5da8acf,10.1303/aez.2010.37,Impacts of alien bees on native plant-pollinator relationships: A review with special emphasis on plant reproduction,2010,OpenAlex,Q2|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3356557fb2a934cb,10.1303/aez.2010.71,Is Bombus terrestris (Hymenoptera: Apidae) a stronger competitor against native Japanese species? A comparison of foraging efficiency,2010,OpenAlex,Q3|Q4|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_320b5c5a1b71b6a2,10.1303/jjaez.2008.47,Ecological Risks of Commercialized Bumblebee and the Invasive Alien Species Act,2008,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bceb6c6014d32983,10.13040/ijpsr.0975-8232.14(3).1071-75,[OpenAlex untitled work https://openalex.org/W4362735000],2023,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4276b2265149faa2,10.13057/biodiv/d240608,Pollination ecology of an important medicinal plant Hellenia speciosa (J.Koenig) S.R.Dutta of Asiatic tropics,2023,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b19dcfe5f47fac97,10.13102/sociobiology.v59i4.503,Bee Visitors of Quaresmeira Flowers (Tibouchina granulosa Cogn.) in the Region of Dourados (MS-Brasil),2014,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9ab3ecf3a4824299,10.13102/sociobiology.v66i3.4345,Pollination of Grewia asiatica (Malvaceae) by Megachile cephalotes (Hymenoptera: Megachilidae): Male vs. Female Pollination,2019,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b25d42c5f8f2ce8b,10.1360/biodiv.050161,Assessment of function area design in Dinghushan Biosphere Reserve using landscape ecology principles,2006,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ebb3ef92aada9849,10.1371/journal.pbio.1002564,Associative Mechanisms Allow for Social Learning and Cultural Transmission of String Pulling in an Insect,2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_394e30509ef1c905,10.1371/journal.pbio.3002019,Bumblebees acquire alternative puzzle-box solutions via social learning,2023,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_67ca404fabed3975,10.1371/journal.pbio.3002434,When cheating turns into a stabilizing mechanism of plant–pollinator communities,2023,OpenAlex,Q1|Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_18de5721ef147d3e,10.1371/journal.pone.0002992,Resource Competition Triggers the Co-Evolution of Long Tongues and Deep Corolla Tubes,2008,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ff4cacd684c21609,10.1371/journal.pone.0033803,Contribution of Pollinators to Seed Production as Revealed by Differential Pollinator Exclusion in Clerodendrum trichotomum (Lamiaceae),2012,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_00bf617fa3e243be,10.1371/journal.pone.0041121,"Total Control – Pollen Presentation and Floral Longevity in Loasaceae (Blazing Star Family) Are Modulated by Light, Temperature and Pollinator Visitation Rates",2012,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_846c49d03b0f589d,10.1371/journal.pone.0043869,Nectar Theft and Floral Ant-Repellence: A Link between Nectar Volume and Ant-Repellent Traits?,2012,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b59b9917b1b1adce,10.1371/journal.pone.0055914,Floral Nectar Guide Patterns Discourage Nectar Robbing by Bumble Bees,2013,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46c2bc2bc713051d,10.1371/journal.pone.0067556,Do Honeybees Shape the Bacterial Community Composition in Floral Nectar?,2013,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b0d8b02abb852ee7,10.1371/journal.pone.0087689,"Comparison of Sugars, Iridoid Glycosides and Amino Acids in Nectar and Phloem Sap of Maurandya barclayana, Lophospermum erubescens, and Brassica napus",2014,OpenAlex,Q1|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ca85af3c31064878,10.1371/journal.pone.0090510,Intercropping with Shrub Species That Display a ‘Steady-State’ Flowering Phenology as a Strategy for Biodiversity Conservation in Tropical Agroecosystems,2014,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
