frame_id,dedupe_key,doi,title,year,authors,publication,source_dbs,query_ids,source_record_ids,source_urls,raw_rows_collapsed
bib_c26999df92339326,doi:10.1111/1365-2435.70276,10.1111/1365-2435.70276,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica ?,2026,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,Functional Ecology,OpenAlex,Q1|Q4|Q5,OpenAlex:https://openalex.org/W7130819294,https://doi.org/10.1111/1365-2435.70276,3
bib_a89ebb0521328413,doi:10.1111/1365-2435.70415,10.1111/1365-2435.70415,Bird extinctions shift bill–flower trait matching in Hawaiian lobelioids,2026,Samuel B. Case; Molly Hagemann; Donald R. Drake; Katherine Postelli; Richard J. Pender; Pryce W Millikin; Alejandro Rico‐Guevara,Functional Ecology,OpenAlex,Q6,OpenAlex:https://openalex.org/W7171113167,https://doi.org/10.1111/1365-2435.70415,1
bib_d075191666c5cd6e,doi:10.1111/1365-2656.12161,10.1111/1365-2656.12161,Determination of temperate bird–flower interactions as entangled mutualistic and antagonistic sub‐networks: characterization at the network and species levels,2013,Tetsuro Yoshikawa; Yuji Isagi,Journal of Animal Ecology,OpenAlex,Q1|Q4,OpenAlex:https://openalex.org/W1986969455,https://doi.org/10.1111/1365-2656.12161,2
bib_25b2582dbc9f686e,doi:10.1111/1365-2664.12530,10.1111/1365-2664.12530,EDITOR'S CHOICE: REVIEW: Trait matching of flower visitors and crops predicts fruit set better than trait diversity,2015,Lucas A. Garibaldi; Ígnasi Bartomeus; Riccardo Bommarco; Alexandra‐Maria Klein; Saul A. Cunningham; Marcelo A. Aizen; Virginie Boreux; Michael P. D. Garratt; Luísa G. Carvalheiro; Claire Kremen; Carolina Laura Morales; Christof Schüepp; Natacha Paola Chacoff; Breno Magalhães Freitas; Vesna Gagić; Andrea Holzschuh; Björn K. Klatt; Kristin M. Krewenka; Smitha Krishnan; Margaret M. Mayfield; Iris Motzke; Mark Otieno; Jessica D. Petersen; Simon Geoffrey Potts; Taylor H. Ricketts; Maj Rundlöf; Amber R. Sciligo; Palatty Allesh Sinu; Ingolf Steffan‐Dewenter; Hisatomo Taki; Teja Tscharntke; Carlos Vergara; Blandina Felipe Viana; Michał Woyciechowski,Journal of Applied Ecology,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W2179371719,https://doi.org/10.1111/1365-2664.12530,2
bib_9243f6eab2bfec1b,doi:10.1111/1365-2664.13121,10.1111/1365-2664.13121,Coordinated species importation policies are needed to reduce serious invasions globally: The case of alien bumblebees in South America,2018,Marcelo A. Aizen; Cecilia Smith‐Ramírez; Carolina Laura Morales; Lorena Vieli; Agustín Sáez; Rodrigo M. Barahona‐Segovia; Marina Paula Arbetman; Jose Miguel Montalva; Lucas A. Garibaldi; David W. Inouye; Lawrence D. Harder,Journal of Applied Ecology,OpenAlex,Q7,OpenAlex:https://openalex.org/W2794347144,https://doi.org/10.1111/1365-2664.13121,1
bib_c525b9750b6f06a9,doi:10.1111/1365-2745.12166,10.1111/1365-2745.12166,Nectar thieves influence reproductive fitness by altering behaviour of nectar robbers and legitimate pollinators in C orydalis ambigua ( F umariaceae),2013,Yan‐Wen Zhang; Zhao Ji-min; David W. Inouye,Journal of Ecology,OpenAlex,Q3|Q6,OpenAlex:https://openalex.org/W2019232228,https://doi.org/10.1111/1365-2745.12166,2
bib_e729d0666d6901f3,doi:10.1111/1365-2745.13636,10.1111/1365-2745.13636,Rapid evolution of a floral trait following acquisition of novel pollinators,2021,Christopher R. Mackin; Julián F. Peña; Mario Alberto Blanco; Nicholas J. Balfour; María Clara Castellanos,Journal of Ecology,OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W3155362172,https://doi.org/10.1111/1365-2745.13636,3
bib_f7925c1298800880,doi:10.1111/1365-2745.13726,10.1111/1365-2745.13726,The role of plant–pollinator interactions in structuring nectar microbial communities,2021,Clara de Vega; Sergio Álvarez‐Pérez; Rafael G. Albaladejo; Sandy‐Lynn Steenhuisen; Marc‐André Lachance; Steven D. Johnson; Carlos Miguel Herrera,Journal of Ecology,OpenAlex,Q7,OpenAlex:https://openalex.org/W3168092885,https://doi.org/10.1111/1365-2745.13726,1
bib_54f0889ecf4471c5,doi:10.1111/1365-2745.13805,10.1111/1365-2745.13805,Biological Flora of the British Isles: Salvia pratensis,2021,Joseph Moughan; Kevin McGinn; Laura E. Jones; Tim C. G. Rich; Elliot Waters; Natasha de Vere,Journal of Ecology,OpenAlex,Q6,OpenAlex:https://openalex.org/W3209302211,https://doi.org/10.1111/1365-2745.13805,1
bib_6cf4623e132aac1f,doi:10.1111/1365-2745.13875,10.1111/1365-2745.13875,Comparative impacts of long‐term trends in snowmelt and species interactions on plant population dynamics,2022,Diane R. Campbell; Mary V. Price; Nickolas M. Waser; Rebecca E. Irwin; Alison K. Brody,Journal of Ecology,OpenAlex,Q5,OpenAlex:https://openalex.org/W4221062369,https://doi.org/10.1111/1365-2745.13875,1
bib_82ccfe243d4def4b,doi:10.1111/1365-2745.70067,10.1111/1365-2745.70067,Soil moisture influences nectar robbing and plant fitness in a primrose species,2025,Yong‐Peng Cha; Rebecca E. Irwin; Yun Wu; Yin‐Mei Ma; Sha Shuang; Zhiqiang Zhang,Journal of Ecology,OpenAlex,Q3|Q4|Q5|Q7,OpenAlex:https://openalex.org/W4410500674,https://doi.org/10.1111/1365-2745.70067,4
bib_d8c50532d1af733d,doi:10.1111/1442-1984.12399,10.1111/1442-1984.12399,Comparative nectar dynamics in four ornithophilous Melocactus (Cactaceae) species in a seasonally dry tropical forest,2023,Alexsandro Bezerra‐Silva; Sinzinando Albuquerque‐Lima; Tarcila de Lima Nadia; Isabel Cristina Machado; Lígia Silveira Funch,Plant Species Biology,OpenAlex,Q3|Q5,OpenAlex:https://openalex.org/W4316040223,https://doi.org/10.1111/1442-1984.12399,2
bib_5a7d8f9c9ca8c101,doi:10.1111/1744-7917.13425,10.1111/1744-7917.13425,Intraspecific and interspecific resource partitioning between bumblebee workers and males related to nectar quantity and quality,2024,Xiao‐Fang Jin; Zhong‐Ming Ye; Yong‐Deng He; Chun‐Feng Yang; Michael C. Orr; Arong Luo; Paul Hugh Williams; Chao‐Dong Zhu,Insect Science,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W4401341357,https://doi.org/10.1111/1744-7917.13425,2
bib_b46c4b7fbdf0146a,doi:10.1111/aec.13591,10.1111/aec.13591,Long corolla flowers in Tropical Andes favour nectar robbing by the Black Metaltail hummingbird: A study using citizen science and field observations,2024,Ettore Camerlenghi; Giselle Mangini; Rodolfo O. Anderson; Albert Cruz‐Gispert; R. Loosveld; Paúl Gonzáles; Sergio Nolazco,Austral Ecology,OpenAlex,Q1|Q2|Q3|Q4|Q6,OpenAlex:https://openalex.org/W4402499914,https://doi.org/10.1111/aec.13591,5
bib_452c10d036d563d7,doi:10.1111/aec.70285,10.1111/aec.70285,Pollinator Associations of Rare and Endangered Epacris Species (Ericaceae) in Lutruwita/Tasmania: Implications for Conservation,2026,Karen A. Johnson; PB McQuillan,Austral Ecology,OpenAlex,Q1|Q5,OpenAlex:https://openalex.org/W7204991851,https://doi.org/10.1111/aec.70285,2
bib_7733e6754af71934,doi:10.1111/aje.70062,10.1111/aje.70062,The Structure of Sunbird Floral Visitation and Pollen Transport Networks From an Afrotropical Agricultural Landscape,2025,Emmanuel F. Mgimwa; Bruno Alberto Nyundo; Jasson John,African Journal of Ecology,OpenAlex,Q3|Q5|Q6,OpenAlex:https://openalex.org/W4410974607,https://doi.org/10.1111/aje.70062,3
bib_c2e6e8576f7ae5e8,doi:10.1111/aje.70225,10.1111/aje.70225,When Bigger Is not Better: Corolla Length Increases Nectar Robbing in Aloe secundiflora Engl. (Asphodelaceae),2026,Luis Navarro,African Journal of Ecology,OpenAlex,Q1|Q3|Q5|Q6,OpenAlex:https://openalex.org/W7207612347,https://doi.org/10.1111/aje.70225,4
bib_6b890700f484111d,doi:10.1111/boj.12236,10.1111/boj.12236,The influence of nectar production and floral visitors on the female reproductive success ofInga(Fabaceae): a field experiment,2015,Oswaldo Cruz‐Neto; Isabel Cristina Machado; Leonardo Galetto; Ariadna Valentina Lopes,Botanical Journal of the Linnean Society,OpenAlex,Q1|Q3|Q5,OpenAlex:https://openalex.org/W2109615524,https://doi.org/10.1111/boj.12236,3
bib_67247fcf2e57c48c,doi:10.1111/brv.12828,10.1111/brv.12828,"The evolution, ecology, and conservation of hummingbirds and their interactions with flowering plants",2022,Kara G. Leimberger; Bo Dalsgaard; Joseph A. Tobias; Christopher M. Wolf; Matthew G. Betts,Biological reviews/Biological reviews of the Cambridge Philosophical Society,OpenAlex,Q1|Q5|Q6,OpenAlex:https://openalex.org/W4206372446,https://doi.org/10.1111/brv.12828,3
bib_8d96c52b6060d411,doi:10.1111/brv.13060,10.1111/brv.13060,Multifunctionality of angiosperm floral bracts: a review,2024,Bo Song; Jiaqi Chen; Simcha Lev‐Yadun; Yang Niu; Yongqian Gao; Rong Ma; W. Scott Armbruster; Hang Sun,Biological reviews/Biological reviews of the Cambridge Philosophical Society,OpenAlex,Q5,OpenAlex:https://openalex.org/W4391400595,https://doi.org/10.1111/brv.13060,1
bib_d8710edffb6b3461,doi:10.1111/brv.13094,10.1111/brv.13094,Macroevolution of the plant–hummingbird pollination system,2024,Elisa Barreto; Mannfred M. A. Boehm; Ezgi Ogutcen; Stefan Abrahamczyk; Michael Kessler; Jordi Bascompte; Agnes S. Dellinger; Carolina Bello; D. Matthias Dehling; François Duchenne; Miriam Kaehler; Laura P. Lagomarsino; Lúcia G. Lohmann; María A. Maglianesi; Hélène Morlon; Nathan C. Muchhala; Juan Francisco Ornelas; Mathieu Perret; Nelson R. Orellana Salinas; Stacey D. Smith; Jana C. Vamosi; Isabela Galarda Varassin; Catherine Helen Graham,Biological reviews/Biological reviews of the Cambridge Philosophical Society,OpenAlex,Q1|Q5|Q6,OpenAlex:https://openalex.org/W4396672310,https://doi.org/10.1111/brv.13094,3
bib_1956ded7f811729a,doi:10.1111/btp.13290,10.1111/btp.13290,Drivers of sunbird‐plant interactions on Mount Cameroon: Between neutrality and niche‐based processes,2023,Guillermo Uceda‐Gómez; Kryštof Chmel; Petra Janečková; Jiří Mlíkovský; Yannick Klomberg; Francis Luma Ewome; Lucas Lyonga Molua; Marcus Mokake Njie; Robert Tropek; Štěpán Janeček,Biotropica,OpenAlex,Q1|Q3|Q5|Q6,OpenAlex:https://openalex.org/W4390055268,https://doi.org/10.1111/btp.13290,4
bib_18db290b71b0847e,doi:10.1111/btp.13293,10.1111/btp.13293,Pollination of Chamaepentas nobilis (Rubiaceae) by long‐proboscid hawkmoths in south‐central Africa: Trait mismatching and floral scent chemistry,2024,Steven D. Johnson,Biotropica,OpenAlex,Q3|Q5|Q6,OpenAlex:https://openalex.org/W4390665973,https://doi.org/10.1111/btp.13293,3
bib_c3fbff0ec5cb4dd6,doi:10.1111/btp.13342,10.1111/btp.13342,Flower visitor networks: Reduced reproductive success driven by antagonists in a hummingbird‐pollinated species,2024,Irene Gélvez‐Zúñiga; Fernanda Vieira da Costa; Alberto L. Teixido; Lorena Ashworth; Ramiro J.A. Ovejero Aguilar; Geraldo Wilson Fernandes,Biotropica,OpenAlex,Q4,OpenAlex:https://openalex.org/W4398776692,https://doi.org/10.1111/btp.13342,1
bib_a36740335ef663f0,doi:10.1111/btp.70132,10.1111/btp.70132,Movement Strategies of Neotropical Nectarivorous Birds: Insights From High‐Andean Hummingbirds and Flowerpiercers,2025,Cristina Rueda‐Uribe; Pedro Arturo Camargo Martínez; Jonathan Espitia; Manuela Lozano‐Rocha; Juan Pablo Ríos; María Ángela Echeverry-Gálvis; Lesley T. Lancaster; Isabella Capellini; Justin M. J. Travis; Alejandro Rico‐Guevara,Biotropica,OpenAlex,Q6,OpenAlex:https://openalex.org/W4417116003,https://doi.org/10.1111/btp.70132,1
bib_ca075b05809775ba,doi:10.1111/cobi.12193,10.1111/cobi.12193,Imperfect Replacement of Native Species by Non‐Native Species as Pollinators of Endemic Hawaiian Plants,2013,Clare E. Aslan; Erika S. Zavaleta; Bernie R. Tershy; Donald A. Croll; Robert H. Robichaux,Conservation Biology,OpenAlex,Q1|Q4,OpenAlex:https://openalex.org/W2170056718,https://doi.org/10.1111/cobi.12193,2
bib_6098a2badbbba9b2,doi:10.1111/ddi.12434,10.1111/ddi.12434,The integration of alien plants in mutualistic plant–hummingbird networks across the Americas: the importance of species traits and insularity,2016,Pietro K. Maruyama; Jeferson Vizentin‐Bugoni; Jesper Sonne; Ana M. Martín González; Matthias Schleuning; Andréa Cardoso Araujo; Andrea C. Baquero; Juliana Cardona; Paola Cardona; Peter A. Cotton; Glauco Ubiratan Kohler; Carlos Lara; Tiago S. Malucelli; Oscar Humberto Marín‐Gómez; Jeff Ollerton; Ana Maria Rui; Allan Timmermann; Isabela Galarda Varassin; Thais B. Zanata; Carsten Rahbek; Marlies Sazima; Bo Dalsgaard,Diversity and Distributions,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W2302424487,https://doi.org/10.1111/ddi.12434,2
bib_1bc93686453e792f,doi:10.1111/ecog.06735,10.1111/ecog.06735,Citizen science data reveal altitudinal movement and seasonal ecosystem use by hummingbirds in the Andes Mountains,2023,Cristina Rueda‐Uribe; Leonel Herrera‐Alsina; Lesley T. Lancaster; Isabella Capellini; Kara K S Layton; Justin M. J. Travis,Ecography,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W4389606339,https://doi.org/10.1111/ecog.06735,2
bib_7e675957c2ed4ea2,doi:10.1111/eea.12852,10.1111/eea.12852,"Mosquito phytophagy – sources exploited, ecological function, and evolutionary transition to haematophagy",2019,Daniel A.H. Peach; Gerhard Gries,Entomologia Experimentalis et Applicata,OpenAlex,Q3|Q6,OpenAlex:https://openalex.org/W2989006462,https://doi.org/10.1111/eea.12852,2
bib_054d0673f7e2b84e,doi:10.1111/eea.13201,10.1111/eea.13201,Bumblebee attraction toMatthiola lividaflowers is altered by combined water stress and insect herbivory,2022,Ibrahim N. A. Salman; Alon Cna’ani; Vered Tzin; Merav Seifan,Entomologia Experimentalis et Applicata,OpenAlex,Q7,OpenAlex:https://openalex.org/W4282594901,https://doi.org/10.1111/eea.13201,1
bib_6cf9d66c58ac6d8c,doi:10.1111/een.12509,10.1111/een.12509,"Variation in composition of two bumble bee species across communities affects nectar robbing but maintains pollinator visitation rate to an alpine plant, Salvia przewalskii",2018,Zhong‐Ming Ye; Xiao‐Fang Jin; David W. Inouye; Qingfeng Wang; CHUN‐FENG YANG,Ecological Entomology,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2792624767,https://doi.org/10.1111/een.12509,2
bib_555b9a1177023cbc,doi:10.1111/ele.12342,10.1111/ele.12342,"The potential for indirect effects between co‐flowering plants via shared pollinators depends on resource abundance, accessibility and relatedness",2014,Luísa G. Carvalheiro; Jacobus Christiaan Biesmeijer; Gita Benadi; Jochen Fründ; Martina Stang; Ígnasi Bartomeus; Christopher N. Kaiser‐Bunbury; Mathilde Baude; Sofia I. F. Gomes; Vincent S. F. T. Merckx; Katherine C. R. Baldock; Andrew T. D. Bennett; Ruth Boada; Riccardo Bommarco; Ralph V. Cartar; Natacha Paola Chacoff; Juliana Dänhardt; Lynn V. Dicks; Carsten F. Dormann; Johan Ekroos; Kate S. E. Henson; Andrea Holzschuh; Robert R. Junker; Martha Lopezaraiza‐Mikel; Jane Memmott; Ana Montero‐Castaño; Isabel L. Nelson; Theodora Petanidou; Eileen F. Power; Maj Rundlöf; Henrik G. Smith; Jane C. Stout; Temitope Kehinde; Teja Tscharntke; Thomas Tscheulin; Montserrat Vilà; William E. Kunin,Ecology Letters,OpenAlex,Q3|Q5|Q6|Q7,OpenAlex:https://openalex.org/W2133324718,https://doi.org/10.1111/ele.12342,4
bib_61d454dacd635433,doi:10.1111/ele.13331,10.1111/ele.13331,Flowers respond to pollinator sound within minutes by increasing nectar sugar concentration,2019,Marine Veits; Itzhak Khait; Uri Obolski; Eyal Zinger; Arjan M. Boonman; Aya Goldshtein; Kfir Saban; Rya Seltzer; Udi Ben‐Dor; Paz Estlein; Areej Kabat; Dor Peretz; Ittai Ratzersdorfer; Slava Krylov; Daniel Chamovitz; Yuval Sapir; Yossi Yovel; Lilach Hadany,Ecology Letters,OpenAlex,Q4,OpenAlex:https://openalex.org/W2961585161,https://doi.org/10.1111/ele.13331,1
bib_aa9b251e3f917a9b,doi:10.1111/ele.70073,10.1111/ele.70073,A Probabilistic View of Forbidden Links: Their Prevalence and Their Consequences for the Robustness of Plant–Hummingbird Communities,2025,François Duchenne; Elisa Barreto; Esteban A. Guevara; Holger Beck; Carolina Bello; Rafaela Bobato; Daniela Aparecida Savariz Bôlla; Emanuel Brenes; Nicole Büttner; Ana Paula Caron; Nelson Chaves‐Elizondo; María José Gavilanes; Alejandro Restrepo‐González; Jose Alejandro Castro; Miriam Kaehler; Tiago Machado‐de‐Souza; Miguel Machnicki‐Reis; Andrés Sebastián F. Marcayata; Cauã Galeazzi de Menezes; Andrea Nieto; Rafael de Oliveira; Ricardo A. C. de Oliveira; Friederike Richter; Bryan Gastón Rojas; Luciele Leonhardt Romanowski; Wellinton L. de Souza; Danila Syriani Veluza; Ben G. Weinstein; Rafael O. Wüest; Thais B. Zanata; Krystal Zuniga; María A. Maglianesi; Tatiana Santander; Isabela Galarda Varassin; Catherine Helen Graham,Ecology Letters,OpenAlex,Q1|Q4|Q5|Q6,OpenAlex:https://openalex.org/W4406920687,https://doi.org/10.1111/ele.70073,4
bib_ac7149445e750d31,doi:10.1111/eth.70053,10.1111/eth.70053,Dominance Hierarchy and Floral Trait Preference: Behavioural Strategies of Bee Community Foraging on Brinjal ( Solanum melongena ),2026,Sanchari Mukhopadhyay; Indranil Samajpati; Anirban Chakraborty; Parthiba Basu,Ethology,OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W7124964361,https://doi.org/10.1111/eth.70053,2
bib_6df4be6739d33a76,doi:10.1111/evo.12441,10.1111/evo.12441,COMPETITION FOR HUMMINGBIRD POLLINATION SHAPES FLOWER COLOR VARIATION IN ANDEAN SOLANACEAE,2014,Nathan C. Muchhala; Sönke Johnsen; Stacey D. Smith,Evolution,OpenAlex,Q1|Q3|Q4,OpenAlex:https://openalex.org/W1793982378,https://doi.org/10.1111/evo.12441,3
bib_83c8100b2ff68fe4,doi:10.1111/gcb.15386,10.1111/gcb.15386,Water stress and insect herbivory interactively reduce crop yield while the insect pollination benefit is conserved,2020,Chloé Aline Raderschall; Giulia Vico; Ola Lundin; Astrid Rita Taylor; Riccardo Bommarco,Global Change Biology,OpenAlex,Q6,OpenAlex:https://openalex.org/W3096945543,https://doi.org/10.1111/gcb.15386,1
bib_164cb2b592e4c0e1,doi:10.1111/gcb.16145,10.1111/gcb.16145,"The effect of past defaunation on ranges, niches, and future biodiversity forecasts",2022,Lilian Patrícia Sales; Mauro Galetti; Ana Carolina Carnaval; Sophie Monsarrat; Jens‐Christian Svenning; Mathias Mistretta Pires,Global Change Biology,OpenAlex,Q1,OpenAlex:https://openalex.org/W4220968031,https://doi.org/10.1111/gcb.16145,1
bib_ffb448f1952c8df3,doi:10.1111/gcbb.12080,10.1111/gcbb.12080,Mass‐flowering crops increase richness of cavity‐nesting bees and wasps in modern agro‐ecosystems,2013,Tim Diekötter; Franziska Peter; Birgit Jauker; Volkmar Wolters; Frank Jauker,GCB Bioenergy,OpenAlex,Q3|Q7,OpenAlex:https://openalex.org/W2081130826,https://doi.org/10.1111/gcbb.12080,2
bib_0b5b3e4fcfb1b80e,doi:10.1111/geb.13753,10.1111/geb.13753,Global change and plant–pollinator communities in Mediterranean biomes,2023,Aphrodite Kantsa; Consuelo  M. De Moraes; Mark C. Mescher,Global Ecology and Biogeography,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W4387180387,https://doi.org/10.1111/geb.13753,2
bib_55434aee2b196131,doi:10.1111/icad.12736,10.1111/icad.12736,Resource gaps pose the greatest threat for bumblebees during the colony establishment phase,2024,Matthias A. Becher; Grace Twiston‐Davies; Juliet L. Osborne; Tonya A. Lander,Insect Conservation and Diversity,OpenAlex,Q1|Q3|Q6|Q7,OpenAlex:https://openalex.org/W4393095264,https://doi.org/10.1111/icad.12736,4
bib_15b9e75edd9f5be8,doi:10.1111/j.0022-0477.2004.00952.x,10.1111/j.0022-0477.2004.00952.x,Understanding mutualism when there is adaptation to the partner,2005,Claire de Mazancourt; Michel Loreau; Ulf Dieckmann,Journal of Ecology,OpenAlex,Q1,OpenAlex:https://openalex.org/W2058853111,https://doi.org/10.1111/j.0022-0477.2004.00952.x,1
